id,first_name,last_name,email,gender,ip_address,homeowner,income,show_date,purchases,avg,success_rate
904,Randy,Andrews,randrewsp3@blogspot.com,Male,102.246.101.187,false,$759.28,12/2/2015,1050,66.33,40.94%
905,Louis,Tucker,ltuckerp4@tinypic.com,Male,160.102.219.33,true,$621.94,6/4/2015,4571,69.95,76.12%
906,Earl,Woods,ewoodsp5@upenn.edu,Male,158.18.112.97,false,$931.20,2/4/2016,2737,34.6,86.6%
907,Anna,Ferguson,afergusonp6@intel.com,Female,11.215.125.242,false,$314.76,6/9/2015,1755,31.4,6.79%
908,Walter,Ramos,wramosp7@blogger.com,Male,43.148.75.121,false,$374.61,1/20/2016,4963,10.23,79.38%
909,Doris,Kim,dkimp8@purevolume.com,Female,50.204.49.116,false,$468.97,4/13/2015,889,61.23,70.29%
910,Denise,Nichols,dnicholsp9@ibm.com,Female,32.246.98.115,true,$612.50,7/13/2015,4474,60.11,13.81%
911,Helen,Adams,hadamspa@tiny.cc,Female,194.36.58.44,false,$636.67,8/25/2015,3350,46.54,41.45%
912,Theresa,Harris,tharrispb@freewebs.com,Female,249.254.26.59,true,$187.64,9/13/2015,9052,45.25,68.7%
913,Mark,Moreno,mmorenopc@jiathis.com,Male,32.251.67.117,false,$719.47,2/18/2016,4047,69.21,62.6%
914,Gerald,Garrett,ggarrettpd@mlb.com,Male,200.121.199.133,false,$567.59,10/21/2015,6672,44.06,90.16%
915,Mildred,Morrison,mmorrisonpe@deviantart.com,Female,114.113.143.204,true,$440.29,3/24/2016,2768,37.56,55.0%
916,Kathryn,Fisher,kfisherpf@google.com.hk,Female,188.196.241.248,true,$188.17,7/29/2015,7250,70.53,25.49%
917,Brandon,Parker,bparkerpg@businessweek.com,Male,90.44.152.246,false,$3.19,10/21/2015,7379,16.2,84.64%
918,Karen,Hill,khillph@devhub.com,Female,2.202.186.111,true,$89.56,7/28/2015,4702,9.38,93.56%
919,Kathleen,Franklin,kfranklinpi@squidoo.com,Female,156.219.65.53,false,$623.80,7/10/2015,1940,40.88,43.27%
920,Jose,Vasquez,jvasquezpj@purevolume.com,Male,197.63.31.51,true,$656.34,6/11/2015,4556,50.82,59.19%
921,Phillip,Watkins,pwatkinspk@ask.com,Male,144.255.106.221,true,$860.40,10/8/2015,574,99.07,86.91%
922,Jonathan,Webb,jwebbpl@photobucket.com,Male,129.127.34.20,false,$583.74,9/13/2015,1237,64.32,42.97%
923,Helen,Phillips,hphillipspm@miitbeian.gov.cn,Female,178.103.202.8,true,$725.95,6/4/2015,1269,60.52,86.73%
924,Donald,Coleman,dcolemanpn@mlb.com,Male,85.42.177.42,false,$914.06,4/5/2015,5309,14.23,17.35%
925,Barbara,Wilson,bwilsonpo@webmd.com,Female,153.72.140.232,false,$668.84,5/28/2015,3924,47.45,83.42%
926,Gregory,Lawrence,glawrencepp@g.co,Male,254.98.174.141,true,$431.13,2/13/2016,7403,77.95,83.99%
927,Linda,Howard,lhowardpq@twitter.com,Female,36.73.61.237,true,$437.67,1/31/2016,6390,5.12,98.84%
928,Joseph,Sullivan,jsullivanpr@blinklist.com,Male,16.134.98.71,false,$901.26,8/18/2015,8826,80.89,45.09%
929,Terry,Lynch,tlynchps@biblegateway.com,Male,96.38.145.217,true,$134.25,8/16/2015,7086,82.68,49.29%
930,Kathryn,Bennett,kbennettpt@narod.ru,Female,1.225.24.17,true,$260.60,12/18/2015,4324,81.11,50.11%
931,Stephen,Coleman,scolemanpu@eventbrite.com,Male,236.152.185.85,true,$654.97,10/1/2015,2776,19.49,41.05%
932,Fred,Nelson,fnelsonpv@hugedomains.com,Male,145.173.154.187,false,$728.24,5/20/2015,9161,43.58,93.06%
933,Gerald,Hunt,ghuntpw@bbb.org,Male,154.53.180.206,false,$45.26,5/16/2015,3284,28.53,14.26%
934,Susan,Simpson,ssimpsonpx@samsung.com,Female,190.55.92.157,false,$545.09,6/12/2015,3137,21.05,11.11%
935,Wanda,Parker,wparkerpy@theguardian.com,Female,200.58.6.204,false,$943.61,10/23/2015,392,13.58,58.85%
936,James,Kelly,jkellypz@booking.com,Male,182.86.65.108,true,$134.96,4/18/2015,4091,46.29,48.58%
937,Norma,Schmidt,nschmidtq0@go.com,Female,0.133.128.67,true,$132.33,12/13/2015,4422,85.31,49.48%
938,Donna,Harris,dharrisq1@latimes.com,Female,229.127.252.88,true,$377.26,12/5/2015,8237,32.49,7.9%
939,Alice,Clark,aclarkq2@multiply.com,Female,185.28.161.175,true,$567.41,9/21/2015,8220,86.1,76.06%
940,Phillip,Mcdonald,pmcdonaldq3@nbcnews.com,Male,60.13.16.208,false,$629.72,6/28/2015,5285,21.06,39.94%
941,Kelly,Rice,kriceq4@mit.edu,Female,233.242.23.193,true,$700.37,1/11/2016,4087,33.62,33.91%
942,Teresa,Parker,tparkerq5@sourceforge.net,Female,129.116.209.121,false,$570.35,1/18/2016,6358,99.57,93.44%
943,Roger,Richardson,rrichardsonq6@sfgate.com,Male,155.57.164.1,true,$179.00,10/21/2015,709,34.1,7.24%
944,Louis,Jones,ljonesq7@wired.com,Male,47.56.150.151,false,$878.00,4/3/2015,2935,75.97,93.18%
945,Judith,Alvarez,jalvarezq8@issuu.com,Female,210.58.202.48,false,$283.14,1/27/2016,4069,53.11,22.7%
946,Janice,Burke,jburkeq9@apple.com,Female,28.103.169.131,false,$908.24,3/12/2016,4121,54.11,29.81%
947,Martin,Mccoy,mmccoyqa@csmonitor.com,Male,70.13.154.252,true,$485.85,12/1/2015,2420,55.49,77.78%
948,Sean,Gardner,sgardnerqb@geocities.com,Male,87.239.39.124,false,$911.21,10/25/2015,6250,82.96,94.52%
949,Cynthia,Oliver,coliverqc@bbb.org,Female,179.74.46.58,false,$673.02,10/5/2015,695,52.45,30.06%
950,Janice,Castillo,jcastilloqd@noaa.gov,Female,83.188.205.140,false,$851.69,1/13/2016,3249,25.09,81.84%
951,Clarence,Simmons,csimmonsqe@dedecms.com,Male,18.163.37.179,true,$645.97,5/2/2015,2959,39.21,0.84%
952,Jason,Cook,jcookqf@ameblo.jp,Male,26.85.161.14,true,$631.49,6/29/2015,8933,81.14,32.87%
953,Jeffrey,Marshall,jmarshallqg@craigslist.org,Male,124.168.142.131,false,$446.42,6/17/2015,429,12.45,50.14%
954,Wayne,Harris,wharrisqh@gmpg.org,Male,62.78.55.57,true,$463.88,5/20/2015,8136,97.99,30.26%
955,Jason,Bell,jbellqi@networksolutions.com,Male,3.170.107.174,false,$975.17,8/21/2015,2116,41.21,9.21%
956,Ann,Tucker,atuckerqj@ocn.ne.jp,Female,189.68.2.37,true,$997.14,10/8/2015,2202,46.49,98.95%
957,Wanda,Bryant,wbryantqk@comsenz.com,Female,36.7.4.61,false,$473.32,6/7/2015,6144,82.37,47.07%
958,Martha,Mcdonald,mmcdonaldql@ihg.com,Female,55.130.106.229,true,$749.69,11/3/2015,4435,55.51,85.68%
959,Bobby,Duncan,bduncanqm@fastcompany.com,Male,145.134.249.198,false,$674.26,6/19/2015,5908,9.26,32.29%
960,Denise,Garza,dgarzaqn@macromedia.com,Female,121.169.228.7,false,$663.78,3/5/2016,8548,35.85,63.28%
961,Teresa,Wallace,twallaceqo@barnesandnoble.com,Female,212.140.145.76,true,$111.09,2/20/2016,8500,35.26,59.59%
962,Ruth,Long,rlongqp@com.com,Female,152.181.25.80,true,$440.32,3/26/2015,8121,44.6,16.02%
963,Patricia,Reed,preedqq@digg.com,Female,130.60.177.22,false,$318.85,2/28/2016,9312,63.87,25.53%
964,Jean,Dixon,jdixonqr@naver.com,Female,162.57.61.252,false,$100.92,10/4/2015,3256,81.04,51.78%
965,George,Harper,gharperqs@admin.ch,Male,103.59.121.208,true,$560.08,4/16/2015,2256,96.62,44.57%
966,Victor,Kennedy,vkennedyqt@uol.com.br,Male,208.60.169.167,true,$523.41,9/28/2015,6021,56.12,90.81%
967,Scott,Simmons,ssimmonsqu@typepad.com,Male,238.131.20.251,false,$414.71,12/26/2015,3682,96.14,37.89%
968,Scott,Graham,sgrahamqv@so-net.ne.jp,Male,166.25.61.55,false,$859.21,11/10/2015,3715,92.13,20.82%
969,Howard,Peters,hpetersqw@phpbb.com,Male,120.35.56.120,true,$464.75,8/18/2015,7182,34.4,4.66%
970,Diane,Ford,dfordqx@vistaprint.com,Female,187.127.7.224,true,$343.80,11/24/2015,5321,59.96,67.04%
971,Jonathan,Ford,jfordqy@oracle.com,Male,195.137.37.123,true,$417.40,6/16/2015,979,71.92,81.18%
972,Steve,Mendoza,smendozaqz@ask.com,Male,209.65.60.147,false,$50.08,12/11/2015,7466,64.03,48.29%
973,Kathy,Robertson,krobertsonr0@1und1.de,Female,172.91.83.230,false,$625.74,3/30/2015,6392,3.68,94.45%
974,Gerald,Wilson,gwilsonr1@ihg.com,Male,29.127.137.115,true,$920.10,2/14/2016,6616,94.02,31.08%
975,Matthew,Alexander,malexanderr2@craigslist.org,Male,214.235.79.1,true,$10.42,2/12/2016,1876,52.92,97.84%
976,Rebecca,Hanson,rhansonr3@multiply.com,Female,61.65.100.162,true,$286.67,7/13/2015,3487,31.78,17.48%
977,Melissa,Stevens,mstevensr4@stanford.edu,Female,183.169.194.231,true,$772.07,8/11/2015,3801,87.02,67.86%
978,Louise,Stevens,lstevensr5@slideshare.net,Female,53.159.130.193,false,$661.01,11/21/2015,8839,82.22,40.0%
979,Gloria,Reyes,greyesr6@cornell.edu,Female,18.203.104.63,true,$436.14,10/21/2015,1146,68.43,63.0%
980,Antonio,Nguyen,anguyenr7@statcounter.com,Male,54.126.236.61,false,$292.98,8/4/2015,4988,70.01,77.03%
981,Linda,Lee,lleer8@mashable.com,Female,4.52.24.18,true,$148.93,7/18/2015,1098,99.33,59.23%
982,Howard,Gonzalez,hgonzalezr9@cafepress.com,Male,126.42.2.22,false,$136.96,1/31/2016,8875,4.01,16.84%
983,John,Elliott,jelliottra@hao123.com,Male,79.64.51.104,true,$184.38,11/22/2015,2090,69.12,93.93%
984,Sharon,Howard,showardrb@ifeng.com,Female,198.121.10.213,false,$508.58,4/23/2015,9503,24.48,59.8%
985,Anne,Reynolds,areynoldsrc@fotki.com,Female,192.63.41.77,false,$567.46,6/11/2015,4938,33.23,84.1%
986,Sarah,Simmons,ssimmonsrd@blogger.com,Female,96.218.34.76,false,$119.60,2/1/2016,9844,11.02,28.8%
987,Timothy,Chapman,tchapmanre@telegraph.co.uk,Male,3.248.218.87,true,$106.06,6/1/2015,9462,45.04,3.61%
988,Jonathan,Romero,jromerorf@engadget.com,Male,91.218.214.6,false,$926.06,9/4/2015,9301,21.28,54.78%
989,Eric,Montgomery,emontgomeryrg@sina.com.cn,Male,129.246.85.23,true,$798.13,2/2/2016,9055,87.56,78.68%
990,Robin,Stevens,rstevensrh@meetup.com,Female,84.187.52.0,false,$596.10,9/27/2015,3645,84.49,14.42%
991,Beverly,Hughes,bhughesri@wikispaces.com,Female,33.100.136.87,true,$740.04,5/31/2015,5598,72.24,50.3%
992,Sharon,Hamilton,shamiltonrj@newsvine.com,Female,85.129.79.45,true,$20.75,2/14/2016,1297,99.37,65.73%
993,Katherine,Jacobs,kjacobsrk@earthlink.net,Female,33.24.186.168,false,$86.77,4/19/2015,6560,59.93,78.52%
994,Jose,Wright,jwrightrl@marriott.com,Male,157.84.225.198,false,$100.26,6/20/2015,7749,97.6,50.96%
995,Alan,West,awestrm@yale.edu,Male,202.14.96.162,true,$758.07,3/26/2015,8093,73.42,30.41%
996,Jane,Watson,jwatsonrn@cam.ac.uk,Female,116.56.101.103,false,$538.85,4/1/2015,3850,48.95,67.44%
997,Patrick,Scott,pscottro@bandcamp.com,Male,0.89.166.188,true,$763.10,11/13/2015,7482,61.6,79.88%
998,Cynthia,Green,cgreenrp@wix.com,Female,48.248.136.17,false,$373.05,7/18/2015,6200,33.96,30.35%
999,Earl,Owens,eowensrq@aboutads.info,Male,90.189.238.126,false,$377.95,12/3/2015,424,31.62,8.57%
1000,Jean,Greene,jgreenerr@nymag.com,Female,153.49.222.59,true,$813.59,6/9/2015,4613,84.06,28.01%
